Date,attention,attention_scaled
7/24/2020,7,0.07
7/25/2020,6,0.06
7/26/2020,8,0.08
7/27/2020,12,0.12
7/28/2020,12,0.12
7/29/2020,10,0.1
7/30/2020,9,0.09
7/31/2020,9,0.09
8/1/2020,11,0.11
8/2/2020,11,0.11
8/3/2020,9,0.09
8/4/2020,8,0.08
8/5/2020,8,0.08
8/6/2020,9,0.09
8/7/2020,9,0.09
8/8/2020,8,0.08
8/9/2020,8,0.08
8/10/2020,9,0.09
8/11/2020,9,0.09
8/12/2020,8,0.08
8/13/2020,8,0.08
8/14/2020,8,0.08
8/15/2020,8,0.08
8/16/2020,7,0.07
8/17/2020,9,0.09
8/18/2020,9,0.09
8/19/2020,8,0.08
8/20/2020,7,0.07
8/21/2020,7,0.07
8/22/2020,7,0.07
8/23/2020,7,0.07
8/24/2020,7,0.07
8/25/2020,7,0.07
8/26/2020,7,0.07
8/27/2020,6,0.06
8/28/2020,6,0.06
8/29/2020,6,0.06
8/30/2020,6,0.06
8/31/2020,6,0.06
9/1/2020,7,0.07
9/2/2020,7,0.07
9/3/2020,8,0.08
9/4/2020,8,0.08
9/5/2020,7,0.07
9/6/2020,7,0.07
9/7/2020,7,0.07
9/8/2020,7,0.07
9/9/2020,7,0.07
9/10/2020,6,0.06
9/11/2020,6,0.06
9/12/2020,6,0.06
9/13/2020,6,0.06
9/14/2020,6,0.06
9/15/2020,6,0.06
9/16/2020,6,0.06
9/17/2020,6,0.06
9/18/2020,6,0.06
9/19/2020,5,0.05
9/20/2020,5,0.05
9/21/2020,6,0.06
9/22/2020,6,0.06
9/23/2020,6,0.06
9/24/2020,6,0.06
9/25/2020,6,0.06
9/26/2020,5,0.05
9/27/2020,5,0.05
9/28/2020,6,0.06
9/29/2020,5,0.05
9/30/2020,5,0.05
10/1/2020,5,0.05
10/2/2020,6,0.06
10/3/2020,5,0.05
10/4/2020,5,0.05
10/5/2020,5,0.05
10/6/2020,5,0.05
10/7/2020,5,0.05
10/8/2020,5,0.05
10/9/2020,6,0.06
10/10/2020,6,0.06
10/11/2020,6,0.06
10/12/2020,6,0.06
10/13/2020,6,0.06
10/14/2020,6,0.06
10/15/2020,6,0.06
10/16/2020,6,0.06
10/17/2020,5,0.05
10/18/2020,5,0.05
10/19/2020,6,0.06
10/20/2020,7,0.07
10/21/2020,10,0.1
10/22/2020,10,0.1
10/23/2020,9,0.09
10/24/2020,8,0.08
10/25/2020,7,0.07
10/26/2020,8,0.08
10/27/2020,9,0.09
10/28/2020,9,0.09
10/29/2020,8,0.08
10/30/2020,8,0.08
10/31/2020,8,0.08
11/1/2020,8,0.08
11/2/2020,8,0.08
11/3/2020,7,0.07
11/4/2020,7,0.07
11/5/2020,11,0.11
11/6/2020,12,0.12
11/7/2020,10,0.1
11/8/2020,9,0.09
11/9/2020,10,0.1
11/10/2020,9,0.09
11/11/2020,9,0.09
11/12/2020,10,0.1
11/13/2020,10,0.1
11/14/2020,9,0.09
11/15/2020,8,0.08
11/16/2020,10,0.1
11/17/2020,14,0.14
11/18/2020,16,0.16
11/19/2020,12,0.12
11/20/2020,14,0.14
11/21/2020,14,0.14
11/22/2020,12,0.12
11/23/2020,12,0.12
11/24/2020,17,0.17
11/25/2020,16,0.16
11/26/2020,18,0.18
11/27/2020,13,0.13
11/28/2020,11,0.11
11/29/2020,10,0.1
11/30/2020,16,0.16
12/1/2020,15,0.15
12/2/2020,12,0.12
12/3/2020,11,0.11
12/4/2020,11,0.11
12/5/2020,10,0.1
12/6/2020,10,0.1
12/7/2020,11,0.11
12/8/2020,10,0.1
12/9/2020,11,0.11
12/10/2020,10,0.1
12/11/2020,10,0.1
12/12/2020,9,0.09
12/13/2020,9,0.09
12/14/2020,9,0.09
12/15/2020,9,0.09
12/16/2020,18,0.18
12/17/2020,30,0.3
12/18/2020,20,0.2
12/19/2020,17,0.17
12/20/2020,17,0.17
12/21/2020,18,0.18
12/22/2020,15,0.15
12/23/2020,15,0.15
12/24/2020,12,0.12
12/25/2020,15,0.15
12/26/2020,21,0.21
12/27/2020,28,0.28
12/28/2020,22,0.22
12/29/2020,20,0.2
12/30/2020,22,0.22
12/31/2020,23,0.23
1/1/2021,22,0.22
1/2/2021,37,0.37
1/3/2021,44,0.44
1/4/2021,37,0.37
1/5/2021,29,0.29
1/6/2021,34,0.34
1/7/2021,50,0.5
1/8/2021,48,0.48
1/9/2021,37,0.37
1/10/2021,37,0.37
1/11/2021,54,0.54
1/12/2021,41,0.41
1/13/2021,37,0.37
1/14/2021,37,0.37
1/15/2021,33,0.33
1/16/2021,26,0.26
1/17/2021,25,0.25
1/18/2021,24,0.24
1/19/2021,23,0.23
1/20/2021,23,0.23
1/21/2021,28,0.28
1/22/2021,31,0.31
1/23/2021,21,0.21
1/24/2021,20,0.2
1/25/2021,21,0.21
1/26/2021,20,0.2
1/27/2021,22,0.22
1/28/2021,22,0.22
1/29/2021,35,0.35
1/30/2021,24,0.24
1/31/2021,21,0.21
2/1/2021,21,0.21
2/2/2021,20,0.2
2/3/2021,20,0.2
2/4/2021,21,0.21
2/5/2021,19,0.19
2/6/2021,23,0.23
2/7/2021,21,0.21
2/8/2021,46,0.46
2/9/2021,53,0.53
2/10/2021,35,0.35
2/11/2021,34,0.34
2/12/2021,33,0.33
2/13/2021,27,0.27
2/14/2021,29,0.29
2/15/2021,29,0.29
2/16/2021,34,0.34
2/17/2021,37,0.37
2/18/2021,34,0.34
2/19/2021,37,0.37
2/20/2021,42,0.42
2/21/2021,37,0.37
2/22/2021,43,0.43
2/23/2021,52,0.52
2/24/2021,38,0.38
2/25/2021,32,0.32
2/26/2021,33,0.33
2/27/2021,27,0.27
2/28/2021,29,0.29
3/1/2021,28,0.28
3/2/2021,26,0.26
3/3/2021,24,0.24
3/4/2021,23,0.23
3/5/2021,23,0.23
3/6/2021,20,0.2
3/7/2021,21,0.21
3/8/2021,22,0.22
3/9/2021,26,0.26
3/10/2021,26,0.26
3/11/2021,23,0.23
3/12/2021,23,0.23
3/13/2021,32,0.32
3/14/2021,30,0.3
3/15/2021,26,0.26
3/16/2021,24,0.24
3/17/2021,23,0.23
3/18/2021,24,0.24
3/19/2021,21,0.21
3/20/2021,19,0.19
3/21/2021,20,0.2
3/22/2021,21,0.21
3/23/2021,22,0.22
3/24/2021,24,0.24
3/25/2021,26,0.26
3/26/2021,21,0.21
3/27/2021,20,0.2
3/28/2021,19,0.19
3/29/2021,21,0.21
3/30/2021,22,0.22
3/31/2021,21,0.21
4/1/2021,23,0.23
4/2/2021,22,0.22
4/3/2021,19,0.19
4/4/2021,19,0.19
4/5/2021,20,0.2
4/6/2021,20,0.2
4/7/2021,20,0.2
4/8/2021,19,0.19
4/9/2021,17,0.17
4/10/2021,20,0.2
4/11/2021,19,0.19
4/12/2021,20,0.2
4/13/2021,27,0.27
4/14/2021,30,0.3
4/15/2021,24,0.24
4/16/2021,27,0.27
4/17/2021,23,0.23
4/18/2021,41,0.41
4/19/2021,33,0.33
4/20/2021,29,0.29
4/21/2021,24,0.24
